EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,ntee_category
464779654,BRUCE ARNOLD FOUNDATION INC,,15711 SANFORD AVENUE SUITE B6,FLUSHING,NY,11355-1173,0,3,3,1000,201408,1,15,0,1,1,202312.0,1,1,2,0,12,1.0,31.0,31.0,A20,,"Arts, Culture, and Humanities"
112813535,ALLIED HEALTH FOUNDATION OF QUEENS INC,,4500 PARSONS BLVD,FLUSHING,NY,11355-2205,0,3,3,1000,198705,1,17,165000000,1,1,202312.0,1,0,2,0,12,1.0,0.0,0.0,,,
113139208,KOREAN AMERICAN ASSOCIATION FOR REHABILITATION OF THE DISABLED,% MYOUNG J LEE,35-20 147TH STREET ANNEX 2C,FLUSHING,NY,11354-3765,0,3,3,1000,199409,1,15,160031000,1,1,202306.0,1,0,2,0,6,1.0,0.0,0.0,,,
922834922,AMERICA MOTOR VEHICLE ASSOCIATION INC,,4160 MAIN ST STE 207B,FLUSHING,NY,11355-3899,0,3,3,1000,202401,1,15,0,1,1,202312.0,1,0,2,0,12,1.0,0.0,0.0,M42,,"Public Safety, Disaster Preparedness, and Relief"
843712053,1826 BITACHON FOUNDATION,% AYTAN NATANOV,13531 77TH AVE,FLUSHING,NY,11367-2823,0,3,3,1000,201912,1,4,0,2,1,202312.0,1,1,0,1,12,1.0,1.0,,Z99,,Unknown
830688412,WELLNESS INSTITUTE FOR PUBLIC SAFETY INC,% JIMMY BALDEA,2905 160TH ST,FLUSHING,NY,11358-1316,0,3,3,2800,201806,1,4,0,1,1,202312.0,1,1,0,1,12,1.0,1.0,,H05,,Medical Research
611804501,JASHANA-EID-MILADUN NABI COMMITTE-LAKSP-CC1,% ABID H ANSARI,PO BOX 670789,FLUSHING,NY,11367-0789,0,3,3,1000,201711,1,15,0,5,1,202312.0,1,1,2,0,12,1.0,2500.0,2500.0,Q33,,"International, Foreign Affairs, and National Security"
474169522,UNITED MUTUAL ASSOCIATION CORPORATION,,6425 136TH ST,FLUSHING,NY,11367-1114,0,3,3,2000,201510,1,15,0,1,1,202403.0,1,1,2,0,3,1.0,6271.0,6271.0,B82,,Education
923448873,FLUSHING SAI CENTER,,4323 COLDEN ST APT 26M,FLUSHING,NY,11355-5936,0,3,3,1000,202309,1,4,0,1,1,202312.0,1,1,0,1,12,1.0,9557.0,,X99,,"Religion Related, Spiritual Development"
821658354,IJC STUDENT-ATHLETE SUPPORT SERVICES INC,,3522 150TH PL,FLUSHING,NY,11354-4922,0,3,3,1000,201706,1,15,0,1,1,202212.0,1,4,1,0,12,1.0,186427.0,186427.0,N70,,"Recreation, Sports, Leisure, Athletics"
873402644,SHARING VOICES INC,,4620 HOLLIS COURT BLVD,FLUSHING,NY,11358-3826,0,3,3,1000,202202,1,15,0,1,1,202407.0,1,0,2,0,7,1.0,0.0,0.0,B01,,Education
854150868,GREAT ALLIANCE OF WORLD RELIGIOUS COOPERATION INC,% DAVID DONG,3708 MAIN ST STE STE 203,FLUSHING,NY,11354-6537,0,3,3,1270,202105,1,15,0,1,1,202212.0,1,0,2,0,12,1.0,0.0,0.0,X90,,"Religion Related, Spiritual Development"
884104897,FICAAR FOUNDATION,% FIONA CHEN,4345 172ND ST,FLUSHING,NY,11358-3320,0,3,3,2000,202305,1,4,0,1,1,202312.0,1,1,0,1,12,1.0,610.0,,B82,,Education
272049583,BUKHARIAN JEWISH CENTER OF KEW GARDEN HILLS INC,% NEGKADAM YEGUDAYEVA,14758 77TH RD,FLUSHING,NY,11367-3429,0,3,3,7000,201105,1,10,0,1,1,202312.0,1,0,6,0,12,1.0,0.0,0.0,X30,,"Religion Related, Spiritual Development"
203598695,UNITED COUNCIL FOR AMPUTEES,,14445 78TH AVE,FLUSHING,NY,11367-3430,0,3,3,1000,200605,1,4,0,1,1,202312.0,1,1,0,1,12,1.0,1.0,,P80,,Human Services - Multipurpose and Other
854131770,KRIS & SAYOKO FOUNDATION,,3907 PRINCE ST STE 5BB,FLUSHING,NY,11354-5321,0,3,3,1200,202103,1,4,0,1,1,202312.0,1,1,0,1,12,1.0,1.0,,B99,,Education
882333132,SAVE OUR BEACHES & OCEANS FOUNDATION INC,% ANTONY CHEN,13443 MAPLE AVE STE 1B,FLUSHING,NY,11355-4695,0,3,3,1000,202211,1,4,0,1,1,202212.0,1,1,0,1,12,1.0,1.0,,C30,,"Environmental Quality, Protection, and Beautification"
300791579,HUNAN BENEVOLENT ASSOCIATION OF AMERICA INC,% WENSHENG ZHANG,4105 COLLEGE POINT BLVD APT 7J,FLUSHING,NY,11355-4261,0,3,3,2000,201407,1,15,0,1,1,202312.0,1,3,2,0,12,1.0,36620.0,36620.0,B99,,Education
136163219,THE GIVING IS GEVALDIG FOUNDATION INC,,14439 70TH AVE,FLUSHING,NY,11367-1713,0,3,3,1000,195901,1,4,602000000,1,1,202408.0,1,1,0,1,8,1.0,1.0,,,,
853594885,NATIONAL ASSOCIATION OF POSTAL SUPERVISION BRANCH 164 INC,,4265 KISSENA BLVD APT 316,FLUSHING,NY,11355-3270,0,5,3,3000,202105,2,0,0,1,1,202312.0,1,3,1,0,12,1.0,63291.0,63291.0,J40,,"Employment, Job Related"
205384979,SMJ CHARITABLE FOUNDATION,% SHIBRAH M JAMIL,15747 ROSE AVE,FLUSHING,NY,11355-2327,0,3,3,1000,200810,1,4,0,2,1,202312.0,1,1,0,1,12,1.0,1.0,,T20,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
261273107,ISAAC SASSON CHARITABLE FOUNDATION,% ISAAC SASSON,4370 KISSENA BLVD APT 14H,FLUSHING,NY,11355-3732,0,3,3,2100,201101,1,4,0,1,1,202310.0,1,2,0,1,10,1.0,11321.0,,T20,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
844904635,WORLD LEADERSHIP INSTITUTE INC,,3712 PRINCE STREET,FLUSHING,NY,11354-4649,0,3,3,1000,202003,1,15,0,1,1,202401.0,1,0,2,0,1,1.0,0.0,0.0,O99,,Youth Development
455515015,EL SHADDAI MINISTERIO INTERNACIONAL INC,% HEBER RIVERA,15615 SANFORD AVE,FLUSHING,NY,11355-1125,0,3,3,7000,201301,1,10,0,1,1,202312.0,1,4,6,0,12,1.0,198018.0,198018.0,X21,,"Religion Related, Spiritual Development"
872808379,NINEGRID CULTURE FOUNDATION INC,,13781 NORTHERN BLVD STE 2,FLUSHING,NY,11354-4146,0,3,3,1000,202203,1,16,0,1,1,202406.0,1,0,2,0,6,1.0,0.0,0.0,A20,,"Arts, Culture, and Humanities"
852842877,GAMMA-THETA HOUSING CORPORATION OF TAU KAPPA EPSILON FRATERNITY AT TH,% CHAIRMAN,3901 MAIN ST STE 604,FLUSHING,NY,11354-5401,0,2,3,1000,202108,2,0,0,1,1,202312.0,1,3,1,0,12,1.0,60853.0,60853.0,B12,,Education
462407714,CHINA RIGHTS IN ACTION INC,% DAVID CHANG CPA,3901 MAIN ST,FLUSHING,NY,11354-5432,0,3,3,1000,201406,1,15,0,1,1,202402.0,1,3,1,0,2,1.0,80069.0,80069.0,Q30,,"International, Foreign Affairs, and National Security"
222183327,QUEENS COMMUNITY CIVIC CORP,,68-01 136TH UNIT A,FLUSHING,NY,11367-1625,0,3,3,0,197902,1,15,994400000,1,1,202311.0,1,1,2,0,11,1.0,4703.0,4703.0,S20Z,,"Community Improvement, Capacity Building"
873800338,US FUZHOU TINGJIANG QIAOZHONG YOUTH FOUNDATION INC,,14115 33RD AVE,FLUSHING,NY,11354-3137,0,3,3,1200,202202,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A20,,"Arts, Culture, and Humanities"
934158044,PSA 9 POLICE COMMUNITY COUNCIL INC,% RASHEEDA JENNINGS,15509 JEWEL AVE,FLUSHING,NY,11367-1850,0,3,3,1000,202404,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,S80,,"Community Improvement, Capacity Building"
832007467,KUNCORPORATION,,3712 PRINCE ST STE 9D,FLUSHING,NY,11354-4652,0,3,3,1230,201811,1,15,0,1,1,202112.0,0,4,1,0,12,0.0,148400.0,-28611.0,A20,,"Arts, Culture, and Humanities"
934050163,NY JOYFUL WOMENS CHOIR INC,,14703 41ST AVE,FLUSHING,NY,11355-1248,0,3,3,1000,202311,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A6B,,"Arts, Culture, and Humanities"
873308551,ASIAN AMERICAN CIVIC ALLIANCE INC,% CORINNE CHEN,4140 UNION ST APT 18Y,FLUSHING,NY,11355-8010,0,3,3,1200,202203,1,15,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,B99,,Education
863449492,HELLENIC AMERICAN PROJECT CULTURAL CENTER INC,,65-21 MAIN STREET R015,FLUSHING,NY,11367-1358,0,3,3,2000,202108,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,,,
863247961,KIWANIS HOPE FOUNDATION INC,,13336 41ST RD STE 2L,FLUSHING,NY,11355-3666,0,3,3,1500,202108,1,16,0,1,1,202309.0,0,0,2,0,9,0.0,0.0,0.0,S80,,"Community Improvement, Capacity Building"
933986797,JEWISH CULTURAL FOUNDATION INC,% SOLOMON STEIMAN,7523 MAIN ST UNIT 670429,FLUSHING,NY,11367-7617,0,3,3,1200,202312,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A23,,"Arts, Culture, and Humanities"
881975141,DOMINICAN TENNIS ASSOCIATION OF NEW YORK INC,% ROSA A OVIEDO POLANCO,15030 71 AVE,FLUSHING,NY,11367-2148,0,3,3,1000,202208,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,N66,,"Recreation, Sports, Leisure, Athletics"
832630080,CHINESE PEOPLES FEDERATION FOR WORL D PEACE - USA INC,,14638 GEORGIA RD,FLUSHING,NY,11355-2236,0,3,3,1000,201907,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,X20,,"Religion Related, Spiritual Development"
863051315,NORTH AMERICA CHINESE SPORT & FITNESS ASSOCIATION INC,,13539 38TH AVE,FLUSHING,NY,11354-4416,0,3,3,1000,202107,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A20,,"Arts, Culture, and Humanities"
830353826,CHINESE AMERICAN TENNIS SOCIETY OF NEW YORK INC,% JOHN LIU,14106 45TH AVE,FLUSHING,NY,11355-3051,0,4,3,1000,200911,2,0,0,1,1,202402.0,0,0,2,0,2,0.0,0.0,0.0,N50,,"Recreation, Sports, Leisure, Athletics"
832933336,WHITE LOTUS COLLECTIVE LTD,,152-36 JEWEL AVE APT 98A,FLUSHING,NY,11367-1436,0,3,3,1200,201903,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B01,,Education
862243046,LAMDANIM INC,,7714 138TH ST APT A,FLUSHING,NY,11367-3270,0,3,3,2700,202106,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,X30,,"Religion Related, Spiritual Development"
833363922,CSN NY INC,,4620 PARSONS BLVD,FLUSHING,NY,11355-2222,0,3,3,1000,202203,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,X21,,"Religion Related, Spiritual Development"
824672677,FLUSHING MEADOWS SPEED SKATING CLUB INC,% CAROL MOORE,5647 196TH ST,FLUSHING,NY,11365-2330,0,3,3,1000,201804,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,N68,,"Recreation, Sports, Leisure, Athletics"
825414703,AMERICAN WENZHOU CHARITABLE FOUNDATION OF NEW YORK INC,,31-12 UNION STREET,FLUSHING,NY,11354-2381,0,3,3,1200,201905,1,15,0,1,1,202403.0,0,0,2,0,3,0.0,0.0,0.0,T99,,"Philanthropy, Voluntarism, and Grantmaking Foundations"
862033769,KOREAN CHINESE AMERICAN COUNCIL INC,% CHENGYUE JIN,3511 MURRAY ST,FLUSHING,NY,11354-4925,0,3,3,1000,202110,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,S21,,"Community Improvement, Capacity Building"
933582688,EASTERN UNITED STATES TAOIST ASSOCIATION OF FLUSHING INC,,43-69 162ND ST 1FL,FLUSHING,NY,11358-3107,0,3,3,1700,202310,1,16,0,1,1,202408.0,0,0,2,0,8,0.0,0.0,0.0,A99,,"Arts, Culture, and Humanities"
933375165,IMISSION YOUTH GLOBAL ORGANIZATION CORP,,3907 PRINCE ST STE 6C,FLUSHING,NY,11354-5308,0,3,3,2000,202309,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,B03,,Education
833638762,COLUMBIA LODGE 1754 - INC,% JOSEPH J SHEEHAN,3620 192ND ST,FLUSHING,NY,11358-2427,0,3,3,1000,202207,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A03,COLUMBIA LODGE 1754,"Arts, Culture, and Humanities"
873692383,CHINESE AMERICAN HISTORY FOUNDATION OF NEW YORK INC,,4125 KISSENA BLVD STE 106,FLUSHING,NY,11355-3150,0,3,3,1200,202302,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,B12,,Education
833979551,GLOBAL VILLAGE PEACE ORGANIZATION INC,,13720 45TH AVE,FLUSHING,NY,11355-4058,0,3,3,1200,201904,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A70,,"Arts, Culture, and Humanities"
871111652,TOWERING TREE CHARITABLE FOUNDATION INC,% LAWRENCE LUO,3808 UNION ST STE 7D,FLUSHING,NY,11354-5672,0,3,3,1000,202109,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,P30,,Human Services - Multipurpose and Other
873204340,FAITH AND GLORY CHARITY FOUNDATION,,3520 147TH ST APT 6E,FLUSHING,NY,11354-3766,0,3,3,1200,202307,1,15,0,1,1,202310.0,0,0,2,0,10,0.0,0.0,0.0,X03,,"Religion Related, Spiritual Development"
872871524,MINISTERIOS CRISTIANOS LA PROMESA,,15020 BARCLAY AVE,FLUSHING,NY,11355-1035,0,3,3,1700,202208,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,X20,,"Religion Related, Spiritual Development"
871133688,MILITARY VETERAN PROTECTIVE SERVICES INC,,13621 ROOSEVELT AVE STE 201,FLUSHING,NY,11354-5507,0,3,3,1260,202109,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,M40,,"Public Safety, Disaster Preparedness, and Relief"
991933035,NEHA N COMMUNITY SERVICE INC,% NEHA SIDDIQUI,14711 34TH AVE APT 6D,FLUSHING,NY,11354-3763,0,3,3,1000,202409,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,R01,,"Civil Rights, Social Action, Advocacy"
993095453,NEW YORK SAGE CENTER LIMITED,% WEI RONG,13812 NORTHERN BLVD 7D,FLUSHING,NY,11354-3406,0,3,3,1200,202406,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,R05,,"Civil Rights, Social Action, Advocacy"
831069155,CARE AND LOVE TEMPLE,,C/O 136-31 41 AVE 5A,FLUSHING,NY,11355-0000,0,3,3,7000,201904,1,10,0,5,1,202012.0,0,0,6,0,12,0.0,0.0,0.0,X20,,"Religion Related, Spiritual Development"
993717078,PINEASE ASSOCIATION INC,% MAOYUN LI,21306 75TH AVE APT 5K,FLUSHING,NY,11364-3324,0,3,3,1200,202409,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A70,,"Arts, Culture, and Humanities"
831108169,LEARNING FROM LEGENDS,,3711 94TH ST,FLUSHING,NY,11372-7933,0,3,3,1200,201808,1,15,0,1,1,202405.0,0,0,2,0,5,0.0,0.0,0.0,A99,,"Arts, Culture, and Humanities"
831147892,FRIENDS OF TIFERES BNOS YISROEL MELBOURNE INC,% HYAM ZUCKERBERG,7202 136TH ST,FLUSHING,NY,11367-2309,0,3,3,1000,201807,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,P20,,Human Services - Multipurpose and Other
934792478,ENTRE2TIERRAS INCORPORATED,% MAURICIO GIRALDO,13777 45TH AVE APT 4D,FLUSHING,NY,11355-4082,0,3,3,1200,202401,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,O50,,Youth Development
872732858,ACADEMIC TRANSLATION AND EXCHANGE CENTER LIMITED,% ATEC,13812 NORTHERN BLVD 7D,FLUSHING,NY,11354-3406,0,3,3,1238,202201,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,V20,,"Social Science Research Institutes, Services"
881192752,K&A TENNIS CLUB INC,,4022 168TH ST,FLUSHING,NY,11358-2631,0,3,3,1000,202205,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,N99,,"Recreation, Sports, Leisure, Athletics"
831519561,THE ASSOCIATION AGAINST RELIGIOUS PERSECUTION INC,,14957 45TH AVE FL 2,FLUSHING,NY,11355-1710,0,3,3,1700,201904,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,X20,,"Religion Related, Spiritual Development"
831600724,VIP HOUSING INC,% JOSHUA SHAMSIEV,7235 PARK DR E,FLUSHING,NY,11367-2341,0,3,3,1000,202010,1,13,0,1,1,202012.0,0,0,2,0,12,0.0,0.0,0.0,L01,,"Housing, Shelter"
872446873,NYPD ACADEMY CLUB,,13030 28TH AVE,FLUSHING,NY,11354-1150,0,4,3,3000,202109,2,0,0,5,1,202407.0,0,0,2,0,7,0.0,0.0,0.0,E03,,Health - General and Rehabilitative
934623667,AMERICAN FRIENDS OF SHOMRON,,14159 73RD TER,FLUSHING,NY,11367-2333,0,3,3,1000,202406,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,W12,,"Public, Society Benefit - Multipurpose and Other"
934258655,NEW YORK CAREER TECHNOLOGY INSTITUTE INC,,3907 PRINCE ST STE 2C,FLUSHING,NY,11354-5321,0,3,3,1230,202401,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,S99,,"Community Improvement, Capacity Building"
934230934,FLUSHING COMMUNITY CENTER CORP,,13338 SANFORD AVE FL 2ND,FLUSHING,NY,11355-3967,0,3,3,1200,202311,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,W99,,"Public, Society Benefit - Multipurpose and Other"
834130191,PRECISE CENTER OF HOPE INCORPORATED,,6929 KISSENA BLVD,FLUSHING,NY,11367-1549,0,3,3,1000,202109,1,16,0,1,1,202405.0,0,0,2,0,5,0.0,0.0,0.0,F99,,"Mental Health, Crisis Intervention"
881330224,MY TIME FOR ELDERS INC,,4285 CROMMELIN AVE,FLUSHING,NY,11355-4913,0,3,3,1000,202204,1,15,0,1,1,202201.0,0,0,2,0,1,0.0,0.0,0.0,P44,,Human Services - Multipurpose and Other
873135763,EVERYDAY HEALTHY LIFE INC,,14031 CHERRY AVE APT 2B,FLUSHING,NY,11355-3168,0,3,3,1000,202201,1,15,0,1,1,202209.0,0,0,2,0,9,0.0,0.0,0.0,E01,,Health - General and Rehabilitative
831930735,NORTH AMERICA CHINESE GENERAL ASSOCIATION INC,,4170 MAIN ST STE B3 PMB 51,FLUSHING,NY,11355-3836,0,3,3,1000,201902,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A01,,"Arts, Culture, and Humanities"
831934882,NY KATHAK FESTIVAL,% ANISHA MUNI,4265 KISSENA BLVD APT 205,FLUSHING,NY,11355-3261,0,3,3,1000,201809,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,A62,,"Arts, Culture, and Humanities"
881394858,TRADITIONAL PSYHIC ASSOCIATION INC,,3549 167TH ST,FLUSHING,NY,11358-1730,0,3,3,1700,202208,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P99,,Human Services - Multipurpose and Other
834084812,MERCYWORLDWIDE - TRISTATE INC,% MICHAEL ODONNELL,6811 CLYDE STREET APARTMENT 2,FLUSHING,NY,11375-5037,0,3,3,1000,201905,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,W99,,"Public, Society Benefit - Multipurpose and Other"
900918703,333 LENOX HOUSING DEVELOPMENT FUND CORP,,140-16 45TH AVENUE,FLUSHING,NY,11355-3089,0,4,3,3000,201806,0,0,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,,,
932768778,CALCULATED FOR YOU,% CALCULATED FOR YOU,3609 165TH ST,FLUSHING,NY,11358-2005,0,3,3,1200,202309,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,B99,CALCU,Education
882553761,EASTERN AMERICAN EYELASH ASSOCIATION INC,,3620 UNION ST,FLUSHING,NY,11354-4294,0,3,3,2000,202206,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,B03,,Education
842673954,A & B ARTS CENTER ASSOCIATION INC,,13616 31ST RD STE 2A,FLUSHING,NY,11354-1977,0,3,3,2000,201908,1,16,0,1,1,202207.0,0,0,2,0,7,0.0,0.0,0.0,B03,,Education
922403203,COMSPES CORP,,19665 45TH RD,FLUSHING,NY,11358-3511,0,3,3,1200,202303,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,B99,,Education
922325164,MANHATTAN KICKERS FC MENS INC,,13519 77TH AVE,FLUSHING,NY,11367-2823,0,3,3,1000,202303,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,N64,,"Recreation, Sports, Leisure, Athletics"
883263938,BRIDGE BUILDERS MISSION CORP,% ELISABETH BANG,14424 37TH AVE APT LD,FLUSHING,NY,11354-5913,0,3,3,1700,202302,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,F60,,"Mental Health, Crisis Intervention"
883276444,FOR FTIBA SUPPORT INC,% BONG JANG,3524 162ND ST,FLUSHING,NY,11358-1609,0,3,3,1700,202211,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,Z99,,Unknown
883299596,BORDERLESS CULTURE AND ART CENTER INC,% BORDERLESS CULTURE AND ART CENTER,6909 138TH ST APT 3A,FLUSHING,NY,11367-1653,0,3,3,1200,202208,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A20,,"Arts, Culture, and Humanities"
851563268,IBRIDGE FOUNDATION INC,% RULIANG XU MD,13107 40TH RD STE E32,FLUSHING,NY,11354-5205,0,3,3,1000,202012,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,E70,,Health - General and Rehabilitative
851525528,CHINESE AMERICAN TRUCKER ORGANIZATION USA INC,,135-21 40 ROAD 2FL,FLUSHING,NY,11354-5345,0,6,3,2000,202206,2,0,0,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,S40,,"Community Improvement, Capacity Building"
921552648,PRACTICAL KNOWLEDGE INC,,7309 162ND ST,FLUSHING,NY,11366-1138,0,3,3,2000,202307,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,P51,,Human Services - Multipurpose and Other
850502769,SEFAS TAMIM FOUNDATION INC,% BRIAN DELMAN,C/O B DELMAN 141-15 72 CRESCENT,FLUSHING,NY,11367-0000,0,3,3,1700,202101,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,X30,,"Religion Related, Spiritual Development"
884022749,SIGMA DELTA TAU SOCIETY,% KALYNA WOLOSZYN,6480 KISSENA BLVD,FLUSHING,NY,11367-1221,0,7,3,1000,202212,2,0,0,5,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,B83,BETA ZETA,Education
844679471,KOREAN AMERICAN CONSTRUCTION INC,% ASSOCIATION INC,16307 DEPOT RD STE 207,FLUSHING,NY,11358-2056,0,3,3,1000,202003,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,P99,,Human Services - Multipurpose and Other
843182739,US-CHINA ECONOMIC & CULTURAL RESEARCH INSTITUTE INC,,61-35 138TH ST,FLUSHING,NY,11367-2065,0,3,3,2800,201910,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,V20,,"Social Science Research Institutes, Services"
920438951,AMERICAN TCM ASSOCIATION INC,,14238 37TH AVE STE 1C,FLUSHING,NY,11354-4580,0,3,3,2800,202301,1,15,0,1,1,202308.0,0,0,2,0,8,0.0,0.0,0.0,E99,,Health - General and Rehabilitative
920315920,100 BLACK MEN OF EASTERN NEW YORK INC,% PHILLIP ANDREWS,15813 72ND AVE APT 6J,FLUSHING,NY,11365-4143,0,3,3,1000,202303,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,W03,,"Public, Society Benefit - Multipurpose and Other"
920239453,DASH IMMIGRANT SERVICES INC,% WARREN WANG,3640 MAIN ST STE 307B,FLUSHING,NY,11354-6521,0,3,3,1000,202209,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P84,,Human Services - Multipurpose and Other
844404006,ASIAN LABOR COALITION INC,% HENRY CHEN,13724 JUNIPER AVE 2ND FL,FLUSHING,NY,11355-4133,0,3,3,1260,202202,1,16,0,1,1,202112.0,0,0,2,0,12,0.0,0.0,0.0,J01,,"Employment, Job Related"
884148480,EMPOWERMENT OF AMERICAN ASIANS INC,,6749 152ND ST NUM 197A,FLUSHING,NY,11367-1429,0,3,3,1000,202210,1,15,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,P81,EMPOWERMENT OF ASIAN AMERICANS,Human Services - Multipurpose and Other
912076516,PI MU EPSILON INC,% PROF FERN SISSER,MATH DEPT QUEENS COLLEGE,FLUSHING,NY,11367-0000,1226,3,9,2000,195306,1,16,349059000,5,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,,NEW YORK ALPHA ALPHA CHAPTER,
844337855,AMERICAN OVERSEAS ARTIST THEATRE INC,,3526 FARRINGTON ST BSMT,FLUSHING,NY,11354-2827,0,3,3,1000,202106,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,A20,,"Arts, Culture, and Humanities"
843482908,VOICE OF CHINESE AMERICANS INC,,13620 38TH AVE STE 10B,FLUSHING,NY,11354-4232,0,3,3,1200,202001,1,15,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,I80,,"Crime, Legal Related"
844299094,EMERGENCY MEDICAL RESCUE & COMMUNICATIONS OF NEW YORK CITY IN,% AVIV CITRON,65-52 160 STREET,FLUSHING,NY,11365-2560,0,3,3,1000,202003,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,M99,,"Public Safety, Disaster Preparedness, and Relief"
843726708,NEW YORK SCHOOL OF FASHION AND ART INC,,4318 MAIN ST APT 12D,FLUSHING,NY,11355-4755,0,3,3,2000,202001,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,B30,,Education
901188594,TOASTMASTERS INTERNATIONAL,% NYSSCPA TOASTMASTERS,4312 163RD ST,FLUSHING,NY,11358-3251,820,3,9,2000,194505,1,16,59319000,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,,6729846 NYSSCPA TOASTMASTERS,
843930958,MISSION BASECAMP INC,,18919 45TH RD,FLUSHING,NY,11358-3414,0,3,3,1200,202005,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,O50,,Youth Development
922624853,HAITIAN WOMENS ALLIANCE CORP,,6735 150TH STREET 351A,FLUSHING,NY,11367-1423,0,3,3,1000,202309,1,16,0,1,1,202312.0,0,0,2,0,12,0.0,0.0,0.0,B82,,Education
